scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates
2021_10pct,3,0.05,50,15,0,4065371751,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.3877383542915,0.4034822970320242,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.316884585001437,1.1,15.0,0.6877923056667625,9.378985986364944,0.02485143650463515,83.34862480088779,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.020474914210845296,-8.9249274151432e-08,3,0,True,True,3
2021_10pct,3,0.05,50,20,0,4065371751,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.387736264173,0.4034815680094998,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.316865944180515,1.1,20.0,0.5158432972090258,9.378969040164105,0.024851381936271844,83.35049697953792,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.015072951101428068,-6.570169745328817e-08,3,1,True,False,3
2021_10pct,3,0.05,50,25,0,4065371751,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.3877397782392,0.40348160153339047,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.316866801373292,1.1,25.0,0.41267467205493175,9.378969819430266,0.024851384445581437,83.35056223898476,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.02119006573170608,-9.236568361530237e-08,3,1,True,False,3
2021_10pct,3,0.05,50,15,1,1724390145,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.3877374124984,0.4034817938340992,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.316871718427231,1.1,15.0,0.6877914478951488,9.3789742894793,0.024851398839557094,83.35082794918809,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.02229236282452819,-9.717060204539168e-08,3,0,True,False,3
2021_10pct,3,0.05,50,20,1,1724390145,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.3877410412917,0.4034785174805132,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.316787943346998,1.1,20.0,0.51583939716735,9.378898130315454,0.02485115360030984,83.33932381535361,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.02021208417926622,-8.810262812726993e-08,3,1,True,True,3
2021_10pct,3,0.05,50,25,1,1724390145,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.387740337331,0.4034793821469341,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.31681005252932,1.1,25.0,0.4126724021011728,9.37891822957211,0.024851218321616898,83.34949614079817,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.031117301345549447,-1.3563550433373303e-07,3,1,True,True,3
2021_10pct,3,0.05,50,15,2,3897874005,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.3877379989538,0.40348917555130787,0.04301982086534748,0.586633920891102,0.1588612167593829,0.0391089280594068,10.317060466050215,1.1,15.0,0.6878040310700143,9.379145878227469,0.02485195137345533,83.36689966462677,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.016134920790949865,-7.033265410714171e-08,3,0,True,False,3
2021_10pct,3,0.05,50,20,2,3897874005,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.3877363981503,0.4034812249280936,0.04301982086534748,0.782178561188136,0.1834371325196424,0.0391089280594068,10.316857171723093,1.1,20.0,0.5158428585861546,9.378961065202812,0.024851356256158877,83.35004535852116,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,0,,402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.02380183661585668,-1.0374996602223171e-07,3,1,True,False,3
2021_10pct,3,0.05,50,25,2,3897874005,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1673.3877364539737,0.4034818886958772,0.04301982086534748,0.97772320148517,0.20508894895577884,0.0391089280594068,10.316874144005807,1.1,25.0,0.41267496576023227,9.378976494550733,0.024851405940094207,83.35132442176088,1e-08,1e+18,1.0,14,0.045513078125,0.054486921875000004,0.0019941875000000003,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",402,9,393,0.04,0.3,0.0006250000000000006,b33addb81175a5095a61a3a4c7054a9e51be30d94c0045263b5ea4fa250a7d54,True,-0.016779293861756542,-7.313955875628822e-08,3,1,True,False,3
2021_10pct,3,0.07,70,15,0,711976138,v4p8_rigid_length_scan_common_v1,False,12,True,True,,1644.4934335439832,0.4148025090938626,0.0336246112080568,0.4585174255644109,0.1241671058160028,0.030567828370960726,13.569904412572624,1.1,15.0,0.9046602941715083,12.336276738702386,0.03598501870407774,99.32155189433064,1e-08,1e+18,1.0,16,0.065111228125,0.07488877187500001,0.0021727875000000004,0.04,0.3,False,False,False,False,False,False,0,,400,40,360,0.04,0.3,0.0006250000000000006,ca4a7fd93a0991efcede7fa92b97e097c0903a0c3928ce23f3acb38f0b3c7994,True,-0.4176314417623669,-1.7197901751289274e-06,3,1,True,False,3
