model,scenario,background_toy_index,mass_GeV,mass_MeV,upper_factor,attempt,optimizer_seed,optimizer_seed_namespace,seed_includes_upper_factor,optimizer_restarts,background_only,fit_ok,error,gp_lml,ell_opt,ell_lo,ell_hi,ell_init,sigma_x,ell_over_sigma_x,ell_lo_over_sigma_x,ell_hi_over_sigma_x,ell_over_ell_hi,ell_over_ell_lo,ell_mass_delta_GeV,kernel_constant_opt,kernel_constant_lo,kernel_constant_hi,kernel_constant_init,n_blind,blind_lo,blind_hi,sigma_mass_GeV,support_lo_GeV,support_hi_GeV,ell_at_lower_exact,ell_at_upper_exact,ell_near_lower,ell_near_upper,constant_at_lower_exact,constant_at_upper_exact,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,training_counts_sha256,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,evaluated_attempt_count,maximum_lml_candidate_attempt,matches_maximum_lml_branch,selected_maximum_lml_reproduced_branch,maximum_lml_branch_replicates,study_id,selected_attempt,n_attempts,top_branch_replicates,optimizer_gate_status,support_preserved_40_300,common_seeds_across_factors,factor_selection_performed
knot_spline,2021_1pct,0,0.065,65,15,1,2926416260,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1212.6848355750728,0.4818010973475384,0.0353320804721528,0.4818010973475384,0.1304723539415717,0.0321200731565025,15.0,1.1,15.0,1.0,13.636363636363637,0.0402342026008085,57.52528766387314,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4818010973475384. Increasing the bound and calling fit again may find a better value.",400,32,368,0.04,0.3,0.000625,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.0010250954366455,-6.664904531088828e-08,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.065,65,20,1,2926416260,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1218.2013089322852,0.6424014631300512,0.0353320804721528,0.6424014631300512,0.1506564973399411,0.0321200731565025,20.0,1.1,20.0,1.0,18.18181818181818,0.0585676442728029,74.02910579757157,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6424014631300512. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.0021972538864501,-2.1868726594788017e-07,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.065,65,25,2,1218248751,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1221.5252309872687,0.803001828912564,0.0353320804721528,0.803001828912564,0.1684390846520622,0.0321200731565025,25.0,1.1,25.0,1.0,22.727272727272727,0.0800950578211788,184.27710369084295,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,62088c73816d609155eb79d0bd52ce9f7605644a13112688dd4378e15775f8c5,True,-0.0053121371234003,-6.011935819836933e-07,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.12,120,15,0,3228483767,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1178.3329330321135,0.3606116126040492,0.0264448515909636,0.3606116126040493,0.0976540863317667,0.0240407741736032,14.999999999999998,1.1,15.0,1.0,13.636363636363631,0.0521047590040144,34.27673058455147,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3606116126040493. Increasing the bound and calling fit again may find a better value.",394,117,277,0.04,0.3,0.000625,eb19391b1f7a63b784632090bea66d1aed6ce0ce2ae4fda7622782719f862800,True,-0.0005967087231608,-1.2718114155926037e-07,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.12,120,20,2,2032021731,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1181.5689778223405,0.4498344697764064,0.0264448515909636,0.4808154834720657,0.1127612260622249,0.0240407741736032,18.711313809117,1.1,20.0,0.93556569045585,17.010285281015452,0.0681663124689997,64.98987739102346,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",394,117,277,0.04,0.3,0.000625,eb19391b1f7a63b784632090bea66d1aed6ce0ce2ae4fda7622782719f862800,True,-0.0014788965977704,-4.233572980835538e-07,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.12,120,25,2,2032021731,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1182.437677159098,0.6010193543400821,0.0264448515909636,0.6010193543400821,0.1260708833506779,0.0240407741736032,25.0,1.1,25.0,1.0,22.727272727272727,0.098877255850339,53.88604428442308,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6010193543400821. Increasing the bound and calling fit again may find a better value.",394,117,277,0.04,0.3,0.000625,eb19391b1f7a63b784632090bea66d1aed6ce0ce2ae4fda7622782719f862800,True,-0.0007318134734277,-2.8939061440616493e-07,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.21,210,15,2,2655973660,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1165.07524297428,0.3771185154055612,0.0276553577964078,0.3771185154055612,0.1021241767418025,0.0251412343603707,15.0,1.1,15.0,1.0,13.636363636363637,0.0961961917834921,38.204743492292394,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3771185154055612. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.000625,524594ff7b156155572d4b44720adee3d0676824d571a2f3ab32033b98b09c87,True,-7.517027240119427e-06,-2.7608378491111383e-08,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.21,210,20,0,3319474654,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1167.3049110961626,0.4595427892781854,0.0276553577964078,0.5028246872074149,0.1179228418652972,0.0251412343603707,18.27844976468406,1.1,20.0,0.913922488234203,16.616772513349144,0.1225034779348546,67.30233831377916,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,False,False,False,False,False,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",378,253,125,0.04,0.3,0.000625,524594ff7b156155572d4b44720adee3d0676824d571a2f3ab32033b98b09c87,True,-1.5241048019116288e-05,-6.947240187800174e-08,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,0,0.21,210,25,0,3319474654,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1169.745492650621,0.6285308590092686,0.0276553577964078,0.6285308590092686,0.1318417452553814,0.0251412343603707,25.0,1.1,25.0,1.0,22.727272727272723,0.1837193672789743,60.170272373668375,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6285308590092686. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.000625,524594ff7b156155572d4b44720adee3d0676824d571a2f3ab32033b98b09c87,True,-8.622345799704048e-06,-5.1596186903926775e-08,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.065,65,15,2,3261305424,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1208.76385522233,0.4818010973475384,0.0353320804721528,0.4818010973475384,0.1304723539415717,0.0321200731565025,15.0,1.1,15.0,1.0,13.636363636363637,0.0402342026008085,29.12347568759976,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4818010973475384. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,0fd1bf8c19a4c9caea7c1e840d191da52b93dadcc1c7cc585d7278879b5f4d2c,True,-0.0006223907247161,-4.3305401780865534e-08,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.065,65,20,2,3261305424,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1216.589742095804,0.6424014631300512,0.0353320804721528,0.6424014631300512,0.1506564973399411,0.0321200731565025,20.0,1.1,20.0,1.0,18.18181818181818,0.0585676442728029,50.00713110269968,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6424014631300512. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,0fd1bf8c19a4c9caea7c1e840d191da52b93dadcc1c7cc585d7278879b5f4d2c,True,-0.0009626050270634,-9.694243791122934e-08,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.065,65,25,1,3732391296,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1219.7639942137037,0.803001828912564,0.0353320804721528,0.803001828912564,0.1684390846520622,0.0321200731565025,25.0,1.1,25.0,1.0,22.727272727272727,0.0800950578211788,131.0466132701227,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,0fd1bf8c19a4c9caea7c1e840d191da52b93dadcc1c7cc585d7278879b5f4d2c,True,-0.0050108809748295,-5.747363857613105e-07,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.12,120,15,1,3658096454,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1177.0855702072683,0.3606116126040492,0.0264448515909636,0.3606116126040493,0.0976540863317667,0.0240407741736032,14.999999999999998,1.1,15.0,1.0,13.636363636363631,0.0521047590040144,22.2605686721561,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3606116126040493. Increasing the bound and calling fit again may find a better value.",394,117,277,0.04,0.3,0.000625,ff5176900a11d91851c9c223c2903a500f1c7e35cb483f837365ce7c4cfab500,True,-0.0003338860378195,-7.293031580219564e-08,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.12,120,20,0,3519905416,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1185.5599452250544,0.4808154834720657,0.0264448515909636,0.4808154834720657,0.1127612260622249,0.0240407741736032,20.0,1.1,20.0,1.0,18.18181818181818,0.0740871385990906,35.15013651995355,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4808154834720657. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.000625,ff5176900a11d91851c9c223c2903a500f1c7e35cb483f837365ce7c4cfab500,True,-0.0006971795831792,-2.2170962735500778e-07,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.12,120,25,0,3519905416,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1191.60598491898,0.6010193543400821,0.0264448515909636,0.6010193543400821,0.1260708833506779,0.0240407741736032,25.0,1.1,25.0,1.0,22.727272727272727,0.098877255850339,37.90726982356924,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6010193543400821. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.000625,ff5176900a11d91851c9c223c2903a500f1c7e35cb483f837365ce7c4cfab500,True,-0.0007310477233871,-2.930089503357157e-07,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.21,210,15,1,3401997834,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1166.5467374355646,0.3771185154055612,0.0276553577964078,0.3771185154055612,0.1021241767418025,0.0251412343603707,15.0,1.1,15.0,1.0,13.636363636363637,0.0961961917834921,23.264281819532293,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3771185154055612. Increasing the bound and calling fit again may find a better value.",378,253,125,0.04,0.3,0.000625,1e0d5707337fdd826ecb59d32b6f08e8f9aa11a9a2c266d5479673f367ee73ce,True,-3.979039542628589e-06,-1.5143455820391513e-08,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.21,210,20,2,2233710260,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1173.4476857569962,0.5028246872074149,0.0276553577964078,0.5028246872074149,0.1179228418652972,0.0251412343603707,20.0,1.1,20.0,1.0,18.18181818181818,0.1372108450095244,39.17226441361748,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028246872074149. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.000625,1e0d5707337fdd826ecb59d32b6f08e8f9aa11a9a2c266d5479673f367ee73ce,True,-8.471972609874113e-06,-4.234272389584879e-08,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,1,0.21,210,25,1,3401997834,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1178.8776865388656,0.6285308590092686,0.0276553577964078,0.6285308590092686,0.1318417452553814,0.0251412343603707,25.0,1.1,25.0,1.0,22.727272727272723,0.1837193672789743,42.29133028094973,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6285308590092686. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.000625,1e0d5707337fdd826ecb59d32b6f08e8f9aa11a9a2c266d5479673f367ee73ce,True,-9.546747025320129e-06,-5.8625870703490836e-08,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.065,65,15,2,78757384,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1180.8197589890676,0.4818010973475384,0.0353320804721528,0.4818010973475384,0.1304723539415717,0.0321200731565025,15.0,1.1,15.0,1.0,13.636363636363637,0.0402342026008085,41.37908728359016,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4818010973475384. Increasing the bound and calling fit again may find a better value.",400,32,368,0.04,0.3,0.000625,645ba944545909aa51f689ced68be6064980eb91856b749a0eb86bad1f1c1e01,True,-0.0016413803114074,-1.1014654062006273e-07,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.065,65,20,2,78757384,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1187.8060523733304,0.6424014631300512,0.0353320804721528,0.6424014631300512,0.1506564973399411,0.0321200731565025,20.0,1.1,20.0,1.0,18.18181818181818,0.0585676442728029,58.61157612908936,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,3,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6424014631300512. Increasing the bound and calling fit again may find a better value.",400,32,368,0.04,0.3,0.000625,645ba944545909aa51f689ced68be6064980eb91856b749a0eb86bad1f1c1e01,True,-0.0013854681436201,-1.3883250852059084e-07,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.065,65,25,2,78757384,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1191.397449484287,0.803001828912564,0.0353320804721528,0.803001828912564,0.1684390846520622,0.0321200731565025,25.0,1.1,25.0,1.0,22.727272727272727,0.0800950578211788,158.08466343571513,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.803001828912564. Increasing the bound and calling fit again may find a better value.,400,32,368,0.04,0.3,0.000625,645ba944545909aa51f689ced68be6064980eb91856b749a0eb86bad1f1c1e01,True,-0.0034542172408701,-3.928775808390142e-07,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.12,120,15,0,3648549273,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1158.087943390739,0.3606116126040492,0.0264448515909636,0.3606116126040493,0.0976540863317667,0.0240407741736032,14.999999999999998,1.1,15.0,1.0,13.636363636363631,0.0521047590040144,27.686647497263188,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3606116126040493. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.000625,e13c84d94e31c238010c98dbb87e6c863be0ec7707201067053e2b7f3ab05052,True,-0.0003979248389493,-8.58473580056362e-08,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.12,120,20,1,4065481755,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1164.324698860316,0.4808154834720657,0.0264448515909636,0.4808154834720657,0.1127612260622249,0.0240407741736032,20.0,1.1,20.0,1.0,18.18181818181818,0.0740871385990906,45.51370581518396,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.4808154834720657. Increasing the bound and calling fit again may find a better value.,394,117,277,0.04,0.3,0.000625,e13c84d94e31c238010c98dbb87e6c863be0ec7707201067053e2b7f3ab05052,True,-0.000745248138316,-2.3413319575582795e-07,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.12,120,25,2,3039863082,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1169.1504226280017,0.6010193543400821,0.0264448515909636,0.6010193543400821,0.1260708833506779,0.0240407741736032,25.0,1.1,25.0,1.0,22.727272727272727,0.098877255850339,45.01465759133901,1e-08,1e+18,1.0,22,0.1134303374999999,0.1265696624999999,0.00291985,0.04,0.3,False,True,False,True,False,False,2,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html | ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6010193543400821. Increasing the bound and calling fit again may find a better value.",394,117,277,0.04,0.3,0.000625,e13c84d94e31c238010c98dbb87e6c863be0ec7707201067053e2b7f3ab05052,True,-0.0007023837739911,-2.7999250264535105e-07,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.21,210,15,2,2296829636,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1140.1011012523395,0.3771185154055612,0.0276553577964078,0.3771185154055612,0.1021241767418025,0.0251412343603707,15.0,1.1,15.0,1.0,13.636363636363637,0.0961961917834921,29.201826613543236,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.3771185154055612. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.000625,5be972ad5894bd4780166316d2320d12bf5bb7153db869d14568f7aae6e45206,True,-4.203775337277768e-06,-1.5683221385234667e-08,3,2,True,True,3,v4p8p3_2021_residual_truths_20260814,2,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.21,210,20,1,2032755941,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1145.0311052459806,0.5028246872074149,0.0276553577964078,0.5028246872074149,0.1179228418652972,0.0251412343603707,20.0,1.1,20.0,1.0,18.18181818181818,0.1372108450095244,47.23807524780462,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.5028246872074149. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.000625,5be972ad5894bd4780166316d2320d12bf5bb7153db869d14568f7aae6e45206,True,-7.560552764268113e-06,-3.7435673395929375e-08,3,1,True,True,3,v4p8p3_2021_residual_truths_20260814,1,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct,2,0.21,210,25,0,3769081117,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1150.2926500708843,0.6285308590092686,0.0276553577964078,0.6285308590092686,0.1318417452553814,0.0251412343603707,25.0,1.1,25.0,1.0,22.727272727272723,0.1837193672789743,51.35668490301173,1e-08,1e+18,1.0,38,0.197970178125,0.2220298218749999,0.0053465875,0.04,0.3,False,True,False,True,False,False,1,ConvergenceWarning: The optimal value found for dimension 0 of parameter k2__length_scale is close to the specified upper bound 0.6285308590092686. Increasing the bound and calling fit again may find a better value.,378,253,125,0.04,0.3,0.000625,5be972ad5894bd4780166316d2320d12bf5bb7153db869d14568f7aae6e45206,True,-9.526470479233383e-06,-5.7473049390203105e-08,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct_x10,0,0.065,65,15,0,3348572641,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1655.0670698990978,0.4002756352992661,0.0353320804721528,0.4818010973475384,0.1304723539415717,0.0321200731565025,12.461853164186588,1.1,15.0,0.8307902109457724,11.328957421987806,0.0319953370011612,111.55233002765904,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,97864be8f7dd27bc39875c7698729ff4f4213be89f66fa2be412be23fa01aeec,True,-0.2772937374292224,-1.049314180838308e-06,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
knot_spline,2021_1pct_x10,0,0.065,65,20,0,3348572641,v4p8p3_residual_length_pilot_common_v1,False,12,True,True,,1655.067069905402,0.4002751375314839,0.0353320804721528,0.6424014631300512,0.1506564973399411,0.0321200731565025,12.461837667092926,1.1,20.0,0.6230918833546463,11.32894333372084,0.0319952887200195,111.55062446035288,1e-08,1e+18,1.0,16,0.06022618203125,0.06977381796875,0.002121696875,0.04,0.3,False,False,False,False,False,False,0,,400,32,368,0.04,0.3,0.000625,97864be8f7dd27bc39875c7698729ff4f4213be89f66fa2be412be23fa01aeec,True,-0.2242602768512585,-8.486274086783404e-07,3,0,True,True,3,v4p8p3_2021_residual_truths_20260814,0,3,3,maximum_lml_reproduced,True,True,False
